style,artist,title,matched,video_id,youtube_url,video_title,source,score,searched_at
Acid House,Unknown Artist,Untitled,yes,ca0uzI-QDPQ,https://music.youtube.com/watch?v=ca0uzI-QDPQ,Untitled,ytmusic,100.0,2026-09-04T01:21:36
Acid House,Various,Data Transparency,yes,DTkYqdq-5CQ,https://music.youtube.com/watch?v=DTkYqdq-5CQ,Transparency,ytmusic,88.88888888888889,2026-09-04T01:19:13
Acid House,Various,Electrofornication,no,,,,none,0.0,2026-09-04T01:59:53
Acid House,Various,Fantasy (Original Full Version - 1988),yes,KgavaoJgINM,https://music.youtube.com/watch?v=KgavaoJgINM,Fantasy Strings - Loveswept (1988),ytdlp,60.0,2026-09-04T01:16:47
Acid House,Various,Freeze (Unreleased Limelight Extended Mix - 1988),yes,CTCQYBD1rRE,https://music.youtube.com/watch?v=CTCQYBD1rRE,Freeze,ytmusic,75.0,2026-09-04T01:16:46
Acid House,Various,Gabriel,yes,-RXGQqAeSWw,https://music.youtube.com/watch?v=-RXGQqAeSWw,Gabriel Jesus ● Welcome to Barcelona 2026 🔵🔴🇧🇷 Best Goals & Skills,ytdlp,63.63636363636363,2026-09-04T01:20:18
Acid House,Various,Ketamine Chic,yes,ThCoyYa8Kmc,https://music.youtube.com/watch?v=ThCoyYa8Kmc,Ketamine Chic,ytmusic,76.47058823529412,2026-09-04T01:19:11
Acid House,Various,Local warming,yes,Ct5MskMQpxw,https://music.youtube.com/watch?v=Ct5MskMQpxw,Local Warming,ytmusic,78.78787878787878,2026-09-04T01:20:17
Acid House,Various,Lost In The Groove (Original - 1987),yes,a4W9OcOHQEg,https://music.youtube.com/watch?v=a4W9OcOHQEg,Lost In Groove,ytmusic,80.0,2026-09-04T01:16:48
Acid House,Various,The state of mind,yes,nH_h5C3YoTQ,https://music.youtube.com/watch?v=nH_h5C3YoTQ,State of Mind,ytmusic,83.87096774193549,2026-09-04T01:20:20
Acid House,Various,Villain,yes,XnZXW-PgyMA,https://music.youtube.com/watch?v=XnZXW-PgyMA,Villain,ytmusic,100.0,2026-09-04T01:19:10
Acid House,Various,What's dat called again,yes,OlY_TPj9Cms,https://music.youtube.com/watch?v=OlY_TPj9Cms,B1 Pagenty - What's dat called again,ytmusic,85.18518518518519,2026-09-04T01:20:19
Acid Jazz,"DJ Food, DK","Hotel Ayssa- Suisse, Tunisia",yes,zw8F0Woj4wA,https://music.youtube.com/watch?v=zw8F0Woj4wA,Tunisia,ytmusic,66.66666666666666,2026-09-04T01:59:59
Acid Jazz,"DJ Food, DK",Riding High,yes,R7JZsnF5hL8,https://music.youtube.com/watch?v=R7JZsnF5hL8,Riding High,ytmusic,75.86206896551724,2026-09-04T01:22:37
Acid Jazz,"DJ Food, DK",Ritmo 2,yes,6Xzi4jn4Pa0,https://music.youtube.com/watch?v=6Xzi4jn4Pa0,Ritmo de DJ 2,ytmusic,68.9655172413793,2026-09-04T01:59:58
Acid Jazz,"DJ Food, DK",Solid Steel Theme,yes,7z32WnNxDUY,https://music.youtube.com/watch?v=7z32WnNxDUY,"Solid Steel presents DJ Food & DK - ""Now, Listen!"" (full mixed CD)",ytdlp,73.91304347826087,2026-09-04T01:22:46
Acid Rock,"Jonny Rock, Jonny Rock",Version 1,yes,9j_IE1SjDWU,https://music.youtube.com/watch?v=9j_IE1SjDWU,A1,ytmusic,86.95652173913044,2026-09-04T01:21:11
Acid Rock,"Jonny Rock, Jonny Rock",Version 2,yes,9j_IE1SjDWU,https://music.youtube.com/watch?v=9j_IE1SjDWU,A1,ytmusic,86.95652173913044,2026-09-04T01:21:12
African,Various,Abissa,yes,Gz7KE4aO6JQ,https://music.youtube.com/watch?v=Gz7KE4aO6JQ,Abissa,ytdlp,100.0,2026-09-04T01:23:56
African,Various,Atalaku,yes,dEi2PSpvL0I,https://music.youtube.com/watch?v=dEi2PSpvL0I,ATALAKU,ytmusic,77.77777777777777,2026-09-04T01:59:59
African,Various,Au Maquis Electroniq,yes,U1WrWNL_IdY,https://music.youtube.com/watch?v=U1WrWNL_IdY,Au Maquis Electroniq,ytdlp,100.0,2026-09-04T01:23:19
African,Various,Djoro (Pedro Bertho & Sheitan Brothers Remix),yes,reui2CwSleU,https://music.youtube.com/watch?v=reui2CwSleU,Djoro (Bertho Vs Sheitan Brothers Remix),ytmusic,79.6116504854369,2026-09-04T01:23:19
African,Various,Décalement,yes,nKdFZVP0phk,https://music.youtube.com/watch?v=nKdFZVP0phk,Décalement,ytmusic,76.92307692307692,2026-09-04T01:23:57
African,Various,Ekidongo,yes,CuLjPhiLjb8,https://music.youtube.com/watch?v=CuLjPhiLjb8,Ekidongo,ytmusic,66.66666666666666,2026-09-04T02:00:00
African,Various,Five Power,yes,8PgoMWIRqyY,https://music.youtube.com/watch?v=8PgoMWIRqyY,The Power Of Five,ytmusic,71.42857142857143,2026-09-04T01:23:57
African,Various,Mordido,yes,aiOjxVUL1Ek,https://music.youtube.com/watch?v=aiOjxVUL1Ek,Mordido,ytdlp,100.0,2026-09-04T01:22:52
African,Various,N'Djamena Love,yes,pNYe_FiSv5M,https://music.youtube.com/watch?v=pNYe_FiSv5M,N'djamena Love,ytdlp,100.0,2026-09-04T01:23:30
African,Various,Souké Pou Siki,yes,W367_Mp9uro,https://music.youtube.com/watch?v=W367_Mp9uro,Souké pou siki (feat. Oyoki Onanayo),ytmusic,77.77777777777777,2026-09-04T02:00:01
Alternative Rock,Voom:Voom,All I Need,no,,,,none,0.0,2026-09-04T01:59:39
Alternative Rock,Voom:Voom,Sao Verought,yes,OdqGYtoD87o,https://music.youtube.com/watch?v=OdqGYtoD87o,Poppen,ytmusic,72.0,2026-09-04T01:16:22
Ambient,Hugo LX,Emerge,yes,yM-og5XNVHY,https://music.youtube.com/watch?v=yM-og5XNVHY,Emerge,ytmusic,100.0,2026-09-04T01:17:12
Ambient,Hugo LX,"Gone Today, Here Tomorrow",yes,bIUo3xRgcn8,https://music.youtube.com/watch?v=bIUo3xRgcn8,"Gone Today, Here Tomorrow",ytmusic,100.0,2026-09-04T01:17:13
Ambient,Hugo LX,Oversight II,yes,q9sbd_sTl9k,https://music.youtube.com/watch?v=q9sbd_sTl9k,HUGO LX - Oversight II ft. Tony Tixier (Official Audio),ytmusic,100.0,2026-09-04T01:17:15
Ambient,Hugo LX,Surrender,yes,d409jde_0vY,https://music.youtube.com/watch?v=d409jde_0vY,Surrender,ytmusic,100.0,2026-09-04T01:17:13
Ambient,Hugo LX,Zio,yes,iSBcOyFI64E,https://music.youtube.com/watch?v=iSBcOyFI64E,HUGO LX - Zio ft. Christopher Johnson (Official Audio),ytmusic,100.0,2026-09-04T01:17:14
Ambient,Sedona,Pulsation (Ascending),yes,OiiUf0FrEaY,https://music.youtube.com/watch?v=OiiUf0FrEaY,Pulsation (Ascending),ytmusic,100.0,2026-09-04T01:15:18
Ambient,Sedona,Pulsation (Naone Ice Breaker Remix),yes,AbK1q1y-J5Y,https://music.youtube.com/watch?v=AbK1q1y-J5Y,Pulsation (Naone Ice Breaker Remix),ytmusic,100.0,2026-09-04T01:15:19
Ambient,Sedona,Pulsation (Sinister),yes,SUaWMG4YkT0,https://music.youtube.com/watch?v=SUaWMG4YkT0,Sedona - Pulsation (Sinister)  [1995],ytmusic,100.0,2026-09-04T01:15:20
Ambient,Sedona,Pulsation (Test Tube),yes,SC-d5F543lA,https://music.youtube.com/watch?v=SC-d5F543lA,Pulsation (Test Tube),ytmusic,100.0,2026-09-04T01:15:19
Ambient,Sohrab,Crystal Clear,yes,uWY6BAqtEzo,https://music.youtube.com/watch?v=uWY6BAqtEzo,Crystal Clear,ytmusic,100.0,2026-09-04T01:14:52
Ambient,Sohrab,Dualism,yes,AYho2wfsXDo,https://music.youtube.com/watch?v=AYho2wfsXDo,Dualism,ytmusic,100.0,2026-09-04T01:14:48
Ambient,Sohrab,Fleeting Thoughts,yes,MIjOne_a6m4,https://music.youtube.com/watch?v=MIjOne_a6m4,Fleeting Thoughts,ytmusic,100.0,2026-09-04T01:14:50
Ambient,Sohrab,Fool's Demise,yes,g-R8QfwM-2U,https://music.youtube.com/watch?v=g-R8QfwM-2U,Fool's Demise,ytmusic,100.0,2026-09-04T01:14:49
Ambient,Sohrab,Movimento Perpetuo,yes,R0j4WSIucK8,https://music.youtube.com/watch?v=R0j4WSIucK8,Movimento Perpetuo,ytmusic,100.0,2026-09-04T01:14:50
Ambient,Sohrab,Sunseeker,yes,wBvnu-nnDIg,https://music.youtube.com/watch?v=wBvnu-nnDIg,Sunseeker,ytmusic,100.0,2026-09-04T01:14:51
Ambient,Sohrab,Transfer Learning,yes,ZZYOfdPIumQ,https://music.youtube.com/watch?v=ZZYOfdPIumQ,Transfer Learning,ytmusic,100.0,2026-09-04T01:14:48
Ambient,Sohrab,VRF,yes,gXrksWaSAyQ,https://music.youtube.com/watch?v=gXrksWaSAyQ,V.R.F,ytmusic,90.9090909090909,2026-09-04T01:14:52
Bleep,Böhm,Back Alley,yes,lBkvTcYhrLA,https://music.youtube.com/watch?v=lBkvTcYhrLA,Back Alley,ytmusic,100.0,2026-09-04T01:11:42
Bleep,Böhm,Connected,yes,GQ6qxfnD0eU,https://music.youtube.com/watch?v=GQ6qxfnD0eU,Connected,ytmusic,100.0,2026-09-04T01:11:41
Bleep,Böhm,Mainstreet,yes,ijqC4ZrFKas,https://music.youtube.com/watch?v=ijqC4ZrFKas,Main Street,ytmusic,96.7741935483871,2026-09-04T01:11:41
Bleep,Böhm,Underground,yes,YGJRRweKpZQ,https://music.youtube.com/watch?v=YGJRRweKpZQ,Underground,ytmusic,100.0,2026-09-04T01:11:43
Breakbeat,"Cesare Muraca, Aymeric",365 Days,yes,nKuvinxp06Y,https://music.youtube.com/watch?v=nKuvinxp06Y,Cesare Muraca - 365 Days,ytmusic,68.65671641791045,2026-09-04T01:11:14
Breakbeat,"Cesare Muraca, Aymeric",Funky Things,yes,7ajmkib0R0M,https://music.youtube.com/watch?v=7ajmkib0R0M,Aymeric - Funky Things,ytmusic,74.07407407407408,2026-09-04T01:11:15
Breakbeat,"Cesare Muraca, Aymeric",Initial Commit,yes,KzCc8sLZdZM,https://music.youtube.com/watch?v=KzCc8sLZdZM,Aymeric - Initial Commit,ytmusic,75.86206896551724,2026-09-04T01:11:14
Breakbeat,"Cesare Muraca, Aymeric",Possibilities,yes,_SqWMXMpXjc,https://music.youtube.com/watch?v=_SqWMXMpXjc,Cesare Muraca - Possibilities,ytmusic,72.72727272727272,2026-09-04T01:11:13
Breakbeat,"Cesare Muraca, Aymeric",Tasty Bonus,yes,U04PMWOZUhk,https://music.youtube.com/watch?v=U04PMWOZUhk,Aymeric - Tasty Bonus,ytmusic,73.07692307692308,2026-09-04T01:11:16
Breakbeat,E.T.I.,Lookout (On Tha Fly Mix),yes,OeshHn-Fq2A,https://music.youtube.com/watch?v=OeshHn-Fq2A,E.T.I. - Lookout (On Tha Fly Mix) [AGT Records – AGTE03],ytmusic,100.0,2026-09-04T01:17:20
Breakbeat,E.T.I.,Lookout (Tha Luv Bomb Mix),yes,BYgDXnu1-0Y,https://music.youtube.com/watch?v=BYgDXnu1-0Y,E.T.I. - Lookout (Tha Luv Bomb Mix),ytmusic,100.0,2026-09-04T01:17:19
Breakbeat,Eversines,Affection Towards The Urban Environment,yes,RKc_uJnxEa8,https://music.youtube.com/watch?v=RKc_uJnxEa8,Eversines ─ Affection Towards The Urban Environment [OYSTER54],ytmusic,100.0,2026-09-04T01:12:02
Breakbeat,Eversines,Fast Fall,yes,4hgbU9HvT8c,https://music.youtube.com/watch?v=4hgbU9HvT8c,Fast Fall,ytmusic,100.0,2026-09-04T01:12:02
Breakbeat,Eversines,Gaze,yes,6Z7Zr5jF5xc,https://music.youtube.com/watch?v=6Z7Zr5jF5xc,Gaze,ytmusic,100.0,2026-09-04T01:12:01
Breakbeat,Eversines,Wavedash,yes,i9uC5QVWrOY,https://music.youtube.com/watch?v=i9uC5QVWrOY,Wavedash,ytmusic,100.0,2026-09-04T01:12:03
Breakbeat,J-Zbel,Bertrand Au Mont D'Or,yes,mzCbZ68TqK0,https://music.youtube.com/watch?v=mzCbZ68TqK0,Bertrand au mont d'or,ytmusic,100.0,2026-09-04T01:11:09
Breakbeat,J-Zbel,Check-In,yes,WQQ6BRWU4F8,https://music.youtube.com/watch?v=WQQ6BRWU4F8,Check-In,ytmusic,100.0,2026-09-04T01:11:06
Breakbeat,J-Zbel,Diablo Verde Part. II,yes,MPEexaL-mU0,https://music.youtube.com/watch?v=MPEexaL-mU0,J-Zbel - Diablo Verde Part. II - Dog’s Fart Is So Bad That Cat Throws Up - BFDM020,ytmusic,100.0,2026-09-04T01:11:12
Breakbeat,J-Zbel,Excremangue,yes,4axELLrP4qg,https://music.youtube.com/watch?v=4axELLrP4qg,Excremangue,ytmusic,100.0,2026-09-04T01:11:11
Breakbeat,J-Zbel,Hardcore Jusqu'au PEF,yes,y3JWSsMsIi8,https://music.youtube.com/watch?v=y3JWSsMsIi8,Hardcore jusqu'au PEF,ytmusic,100.0,2026-09-04T01:11:06
Breakbeat,J-Zbel,Le Riddim Du Bardouin,yes,6ywZMaW0czY,https://music.youtube.com/watch?v=6ywZMaW0czY,Le riddim du bardouin,ytmusic,100.0,2026-09-04T01:11:07
Breakbeat,J-Zbel,Mortel Kombat,yes,Zc-SZYm9A5g,https://music.youtube.com/watch?v=Zc-SZYm9A5g,Mortal Kombat,ytmusic,95.0,2026-09-04T01:11:07
Breakbeat,J-Zbel,Pardon Mouloud,yes,ceJAOla07WY,https://music.youtube.com/watch?v=ceJAOla07WY,Pardon mouloud,ytmusic,100.0,2026-09-04T01:11:11
Breakbeat,J-Zbel,Rustie Le Clown,yes,fawH9f_UYrY,https://music.youtube.com/watch?v=fawH9f_UYrY,Rustie le clown,ytmusic,100.0,2026-09-04T01:11:09
Breakbeat,J-Zbel,Sebulba,yes,GaOih2mc5NU,https://music.youtube.com/watch?v=GaOih2mc5NU,Sebulba (feat. Simo Cell),ytmusic,100.0,2026-09-04T01:11:10
Breakbeat,J-Zbel,The J-Zbel Anthem,yes,8bRDvPhU3IY,https://music.youtube.com/watch?v=8bRDvPhU3IY,The J-Zbel Anthem,ytmusic,100.0,2026-09-04T01:11:12
Breakbeat,J-Zbel,Tunnel Vision,yes,MG3TTKmJM1k,https://music.youtube.com/watch?v=MG3TTKmJM1k,Tunnel Vision,ytmusic,100.0,2026-09-04T01:11:08
Breakbeat,Lucky Monkeys,Bjango (Fluke Remix 'Six To The Floor'),yes,J2tFlng1krc,https://music.youtube.com/watch?v=J2tFlng1krc,Lucky Monkeys - Bjango (Fluke Remix 'Six To The Floor'),ytmusic,100.0,2026-09-04T01:20:49
Breakbeat,Lucky Monkeys,Bjango (Original Mix),yes,tYgBxijcdFs,https://music.youtube.com/watch?v=tYgBxijcdFs,Lucky Monkeys - Bjango (Original Mix),ytmusic,100.0,2026-09-04T01:20:48
Breakbeat,Lucky Monkeys,Bjango (Way Out West 'Bjangin' Dub),yes,BGwvDZ1Ee1U,https://music.youtube.com/watch?v=BGwvDZ1Ee1U,Lucky Monkeys - Bjango (Way Out West 'Bjangin' Dub) (1996),ytmusic,100.0,2026-09-04T01:20:49
Breakbeat,Lucky Monkeys,Bjango (Way Out West 'Bjangin' Remix),yes,Ne5uaAqumX8,https://music.youtube.com/watch?v=Ne5uaAqumX8,Lucky Monkeys -- Bjango (Way Out West 'Bjangin' Remix),ytmusic,100.0,2026-09-04T01:20:50
Breakbeat,Olsvangèr,Bubble Toy,yes,eGnstvOhOds,https://music.youtube.com/watch?v=eGnstvOhOds,Bubble Toy,ytmusic,100.0,2026-09-04T01:15:15
Breakbeat,Olsvangèr,Grand Slammin',yes,nVykCx-m1bI,https://music.youtube.com/watch?v=nVykCx-m1bI,Grand Slammin',ytmusic,100.0,2026-09-04T01:15:13
Breakbeat,Olsvangèr,Paranoweed,yes,EMnOvIMo7Q8,https://music.youtube.com/watch?v=EMnOvIMo7Q8,Paranoweed,ytmusic,100.0,2026-09-04T01:15:14
Breakbeat,Olsvangèr,Quadi B,yes,RyKD5azXw9M,https://music.youtube.com/watch?v=RyKD5azXw9M,Quadi B,ytmusic,100.0,2026-09-04T01:15:15
Breakbeat,Opik,Eastern,yes,dIZnl55rdGc,https://music.youtube.com/watch?v=dIZnl55rdGc,The Unity Of Middle Eastern (feat. Mochamad Taufik Ismail),ytmusic,100.0,2026-09-04T01:14:46
Breakbeat,Opik,M62,yes,GyFEeCUDWPg,https://music.youtube.com/watch?v=GyFEeCUDWPg,Opik - M62,ytmusic,100.0,2026-09-04T01:14:47
Breakbeat,Opik,Orson,yes,FUsJiqUVxto,https://music.youtube.com/watch?v=FUsJiqUVxto,Opik – Orson,ytmusic,100.0,2026-09-04T01:14:45
Breakbeat,Opik,Serotonin,yes,toMSDAFVU2I,https://music.youtube.com/watch?v=toMSDAFVU2I,Opik - Serotonin,ytmusic,100.0,2026-09-04T01:14:46
Breakbeat,Orbital,Nothing Left (Way Out West Remix),yes,1F8N-a7Tfyw,https://music.youtube.com/watch?v=1F8N-a7Tfyw,Orbital - Nothing Left (Way Out West Remix),ytmusic,100.0,2026-09-04T01:20:48
Breakbeat,Sedona,Pulsation (Ascending),yes,OiiUf0FrEaY,https://music.youtube.com/watch?v=OiiUf0FrEaY,Pulsation (Ascending),ytmusic,100.0,2026-09-04T01:15:18
Breakbeat,Sedona,Pulsation (Naone Ice Breaker Remix),yes,AbK1q1y-J5Y,https://music.youtube.com/watch?v=AbK1q1y-J5Y,Pulsation (Naone Ice Breaker Remix),ytmusic,100.0,2026-09-04T01:15:19
Breakbeat,Sedona,Pulsation (Sinister),yes,SUaWMG4YkT0,https://music.youtube.com/watch?v=SUaWMG4YkT0,Sedona - Pulsation (Sinister)  [1995],ytmusic,100.0,2026-09-04T01:15:20
Breakbeat,Sedona,Pulsation (Test Tube),yes,SC-d5F543lA,https://music.youtube.com/watch?v=SC-d5F543lA,Pulsation (Test Tube),ytmusic,100.0,2026-09-04T01:15:19
Breakbeat,Sweely,Back N Up,yes,qcHMHJlcdk0,https://music.youtube.com/watch?v=qcHMHJlcdk0,Sweely - Back n Up,ytmusic,100.0,2026-09-04T01:18:55
Breakbeat,Sweely,Deejays Bringing The Heat,yes,7wCMeEqrzec,https://music.youtube.com/watch?v=7wCMeEqrzec,Sweely - Deejays Bringing The Heat,ytmusic,100.0,2026-09-04T01:18:56
Breakbeat,Sweely,Treat Me Like A Slut,yes,fQxFE9kqUig,https://music.youtube.com/watch?v=fQxFE9kqUig,Sweely - Treat Me Like A Slut  (Vocal : Kim Petras),ytmusic,100.0,2026-09-04T01:18:55
Breakbeat,Sweely,What'S The Name,yes,CitcVgiMk8g,https://music.youtube.com/watch?v=CitcVgiMk8g,Sweely - What's the Name [YYKPLAY],ytmusic,100.0,2026-09-04T01:18:54
Breakbeat,"Thoma Bulwer, N-Gynn",Body To Body,yes,95DvOIgRVYc,https://music.youtube.com/watch?v=95DvOIgRVYc,Thoma Bulwer & N-Gynn - Body To Body [RBTGN001],ytmusic,83.33333333333333,2026-09-04T01:17:43
Breakbeat,"Thoma Bulwer, N-Gynn",Das Bul Gynn,yes,UeJ4kZXZvAE,https://music.youtube.com/watch?v=UeJ4kZXZvAE,Thoma Bulwer & N-Gynn - Das Bul Gynn [RBTGN001],ytmusic,86.20689655172414,2026-09-04T01:17:44
Breakbeat,"Thoma Bulwer, N-Gynn",Let Ya Body (Be Free),yes,3_ND-do9WGg,https://music.youtube.com/watch?v=3_ND-do9WGg,Thoma Bulwer & N-Gynn - Let Ya Body (Be Free) [RBTGN001],ytmusic,89.47368421052632,2026-09-04T01:17:43
Breakbeat,"Thoma Bulwer, N-Gynn",Spank Technology,yes,JvbvdUL-DdI,https://music.youtube.com/watch?v=JvbvdUL-DdI,Thoma Bulwer & N-Gynn - Spank Technology [RBTGN001],ytmusic,87.87878787878788,2026-09-04T01:17:42
Breakbeat,Tornado Wallace,Dream Corner (Original Mix),yes,JbhlTJ8OqFs,https://music.youtube.com/watch?v=JbhlTJ8OqFs,Dream Corner,ytmusic,100.0,2026-09-04T01:17:09
Breakbeat,Tornado Wallace,Dream Corner (Speed Bump Mix),yes,Ba0ooZdEAwU,https://music.youtube.com/watch?v=Ba0ooZdEAwU,Dream Corner (Speed Bump Mix),ytmusic,100.0,2026-09-04T01:17:10
Breakbeat,Tornado Wallace,Sea Translation (Original Mix),yes,yLzhBVH8nY0,https://music.youtube.com/watch?v=yLzhBVH8nY0,Sea Translation,ytmusic,100.0,2026-09-04T01:17:10
Breakbeat,Tornado Wallace,Sea Translation (Resurrected Mix),yes,yLzhBVH8nY0,https://music.youtube.com/watch?v=yLzhBVH8nY0,Sea Translation,ytmusic,100.0,2026-09-04T01:17:11
Breakbeat,Unknown Artist,Chewing gum,yes,nJVntfqTd-0,https://music.youtube.com/watch?v=nJVntfqTd-0,nobody,ytmusic,75.86206896551724,2026-09-04T01:17:56
Breakbeat,Unknown Artist,Night demons,yes,_kMnjieBUn0,https://music.youtube.com/watch?v=_kMnjieBUn0,Demons visit me every night and they don't let me sleep.,ytmusic,100.0,2026-09-04T01:17:55
Breakbeat,Unknown Artist,Scubafunk,yes,YDP-fFZN7pY,https://music.youtube.com/watch?v=YDP-fFZN7pY,Unknown Artist - Scubafunk,ytmusic,100.0,2026-09-04T01:17:54
Breakbeat,Unknown Artist,Sound picture,yes,CNiFbtOeFe0,https://music.youtube.com/watch?v=CNiFbtOeFe0,Unknown Artist / Sound Picture / Oblique Records / 2024,ytmusic,100.0,2026-09-04T01:17:56
Breakbeat,Unknown Artist,Untitled,yes,ca0uzI-QDPQ,https://music.youtube.com/watch?v=ca0uzI-QDPQ,Untitled,ytmusic,100.0,2026-09-04T01:21:36
Breakbeat,Unknown Artist,Untitled,yes,ca0uzI-QDPQ,https://music.youtube.com/watch?v=ca0uzI-QDPQ,Untitled,ytmusic,100.0,2026-09-04T01:21:36
Breakbeat,Various,Disco Computer,yes,43o3khWTN9M,https://music.youtube.com/watch?v=43o3khWTN9M,Midnight Spaceflight Disco,ytmusic,77.77777777777777,2026-09-04T01:19:15
Breakbeat,Various,Festichola,yes,s2FNKNSVa9U,https://music.youtube.com/watch?v=s2FNKNSVa9U,Festichola,ytmusic,74.07407407407408,2026-09-04T01:12:20
Breakbeat,Various,Loop Hole,yes,9OEIRJNPp9I,https://music.youtube.com/watch?v=9OEIRJNPp9I,Loop Hole,ytmusic,78.26086956521739,2026-09-04T01:12:19
Breakbeat,Various,Rising Down,yes,NscoHuEJdbQ,https://music.youtube.com/watch?v=NscoHuEJdbQ,Rising Down,ytmusic,78.57142857142857,2026-09-04T01:12:21
Breakbeat,Various,Salut,yes,jWb0Q3RUu3c,https://music.youtube.com/watch?v=jWb0Q3RUu3c,Salut D` Amour - E.Elgar,ytmusic,100.0,2026-09-04T01:19:15
Breakbeat,Various,Sex Appeal,yes,YGKjhybnDAc,https://music.youtube.com/watch?v=YGKjhybnDAc,SEX APPEAL,ytmusic,71.42857142857143,2026-09-04T01:19:16
Breakbeat,Various,Sunrize,yes,Oqtal1MaeZs,https://music.youtube.com/watch?v=Oqtal1MaeZs,Sunrize,ytmusic,68.9655172413793,2026-09-04T01:19:14
Breakbeat,Various,You Are,yes,iyHDHYrdWPs,https://music.youtube.com/watch?v=iyHDHYrdWPs,All the things you are - Backing Track,ytdlp,63.63636363636363,2026-09-04T01:12:22
Breakbeat,WestBam,Born To Bang,yes,urT8NsBGUts,https://music.youtube.com/watch?v=urT8NsBGUts,Born to Bang,ytmusic,100.0,2026-09-04T01:15:54
Breakbeat,WestBam,Born To Bang (Sharam Remix),yes,urT8NsBGUts,https://music.youtube.com/watch?v=urT8NsBGUts,Born to Bang,ytmusic,100.0,2026-09-04T01:15:52
Breakbeat,WestBam,Westbound Express,yes,kE27yOHMd9o,https://music.youtube.com/watch?v=kE27yOHMd9o,WestBam - Westbound Express [1996],ytmusic,100.0,2026-09-04T01:15:53
Breaks,A***,Untitled,yes,0TTRXT9ECs0,https://music.youtube.com/watch?v=0TTRXT9ECs0,Untitled A,ytmusic,76.19047619047619,2026-09-04T01:20:44
Breaks,A***,Untitled,yes,0TTRXT9ECs0,https://music.youtube.com/watch?v=0TTRXT9ECs0,Untitled A,ytmusic,76.19047619047619,2026-09-04T01:20:44
Breaks,A***,Untitled,yes,0TTRXT9ECs0,https://music.youtube.com/watch?v=0TTRXT9ECs0,Untitled A,ytmusic,76.19047619047619,2026-09-04T01:20:44
Breaks,"Aline Umber, HOSTOM",It's a Dream,yes,MDHWHLMEwug,https://music.youtube.com/watch?v=MDHWHLMEwug,It's A Dream,ytmusic,77.41935483870968,2026-09-04T01:20:29
Breaks,"Aline Umber, HOSTOM",Oto,yes,KvwMo8m5nns,https://music.youtube.com/watch?v=KvwMo8m5nns,Aline Umber - Oto [YOYAKUBCN2025],ytdlp,60.714285714285715,2026-09-04T01:20:32
Breaks,"Aline Umber, HOSTOM",Till it Stop,yes,z_cIrzrLYug,https://music.youtube.com/watch?v=z_cIrzrLYug,Aline Umber - Till it Stop [YOYAKUBCN2025],ytmusic,72.0,2026-09-04T01:20:32
Breaks,"Aline Umber, HOSTOM",Tree House,no,,,,none,0.0,2026-09-04T01:59:57
Breaks,Atree,Smart Lock,yes,PQ2AtjeHNyQ,https://music.youtube.com/watch?v=PQ2AtjeHNyQ,Smart Lock,ytmusic,100.0,2026-09-04T01:18:18
Breaks,Atree,Spirit Of The Hawk,yes,ZRvgNiBWLyg,https://music.youtube.com/watch?v=ZRvgNiBWLyg,Spirit of the Hawk,ytmusic,100.0,2026-09-04T01:18:16
Breaks,Atree,Still Positive,yes,2qnVMUv64DE,https://music.youtube.com/watch?v=2qnVMUv64DE,Still Positive,ytmusic,100.0,2026-09-04T01:18:17
Breaks,Atree,You Make Me Feel,yes,QKqwQ7lUy0o,https://music.youtube.com/watch?v=QKqwQ7lUy0o,You Make Me Feel,ytmusic,100.0,2026-09-04T01:18:17
Breaks,DMX Krew,2 More 606es,yes,IgmwMaGvLH8,https://music.youtube.com/watch?v=IgmwMaGvLH8,2 more 606es,ytmusic,100.0,2026-09-04T01:20:02
Breaks,DMX Krew,Distress Signal On Mars,yes,nF10nl31jF4,https://music.youtube.com/watch?v=nF10nl31jF4,Distress Signal On Mars,ytmusic,100.0,2026-09-04T01:20:00
Breaks,DMX Krew,Local Off,yes,U7MazbQrOWE,https://music.youtube.com/watch?v=U7MazbQrOWE,Local Off,ytmusic,100.0,2026-09-04T01:19:59
Breaks,DMX Krew,Software User Guide,yes,tNrzUIaITz4,https://music.youtube.com/watch?v=tNrzUIaITz4,Software User Guide,ytmusic,100.0,2026-09-04T01:19:59
Breaks,DMX Krew,Time Holes,yes,upe-VD1XOFU,https://music.youtube.com/watch?v=upe-VD1XOFU,Time Holes,ytmusic,100.0,2026-09-04T01:20:01
Breaks,DMX Krew,Trigger Warning,yes,TKktL7fotTo,https://music.youtube.com/watch?v=TKktL7fotTo,Trigger Warning,ytmusic,100.0,2026-09-04T01:19:58
Breaks,DOTT,Deep Soi,yes,MBIw5eYsU0Y,https://music.youtube.com/watch?v=MBIw5eYsU0Y,Deep Soi,ytmusic,100.0,2026-09-04T01:11:28
Breaks,DOTT,Extra Flavour,yes,s_g4MdZmSac,https://music.youtube.com/watch?v=s_g4MdZmSac,Extra Flavour,ytmusic,100.0,2026-09-04T01:11:28
Breaks,DOTT,Imminent Catrastrophe,yes,bulurZCcgA4,https://music.youtube.com/watch?v=bulurZCcgA4,Imminent Catrastrophe,ytmusic,100.0,2026-09-04T01:11:29
Breaks,DOTT,Stalking Merlin,yes,0p0s7iDuLA4,https://music.youtube.com/watch?v=0p0s7iDuLA4,Stalking Merlin,ytmusic,100.0,2026-09-04T01:11:29
